"User","ID","Display Name","Discriminator","Nickname","Mention","Color","Avatar URL","Joined Date","Created Date","Boosted Date","Top Role","Admin","Add Reactions","Admin","Attach Files","Ban Members","Change Nickname","Connect to Voice","Create Invites","Deafen Others","Embed Links","External Emojis","Kick Members","Manage Channels","Manage Emojis","Manage Server","Manage Messages","Manage Nicknames","Manage Roles","Manage Webhooks","Mention everyone","Move Members","Mute Members","Priority Speaker","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","View Audit Log","View Server Insights","@everyone","NFTfi","MemberList","Apollo","artbot","Bot Magician","Server Booster","Artist","Curated Artist","Curator","Mod"
"krainak#8143","686935142098534400","krainak","#8143","","<@686935142098534400>","#000000","https://cdn.discordapp.com/avatars/686935142098534400/a4fd2b0377b3cdf672c8e37e98b744e8.webp?size=1024","2021-03-03","2020-03-10","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"skomra#1077","815193047653810186","skomra","#1077","","<@815193047653810186>","#000000","https://cdn.discordapp.com/avatars/815193047653810186/c26c8060106514a105dd6f500bb97325.webp?size=1024","2021-04-25","2021-02-27","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Webs#7978","302853583030845450","Webs","#7978","","<@302853583030845450>","#000000","https://cdn.discordapp.com/avatars/302853583030845450/44f9bceb3fa224f8a9837007a6933412.webp?size=1024","2021-04-13","2017-04-15","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"O_Gosh#7914","467874551200481280","O_Gosh","#7914","","<@467874551200481280>","#000000","https://cdn.discordapp.com/avatars/467874551200481280/b2f4b4fa268201dddba7cbce463da8ad.webp?size=1024","2021-04-21","2018-07-15","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Ryan (Nimh)#5368","774834298272219156","Ryan (Nimh)","#5368","","<@774834298272219156>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-04-30","2020-11-08","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Ponyo#3092","677323964011380736","Ponyo","#3092","","<@677323964011380736>","#e91e63","https://cdn.discordapp.com/avatars/677323964011380736/907264c7db321afcc779ba9b11250d82.webp?size=1024","2021-01-01","2020-02-13","","Mod","","Add Reactions","","Attach Files","Ban Members","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","Kick Members","Manage Channels","Manage Emojis","Manage Server","Manage Messages","Manage Nicknames","Manage Roles","Manage Webhooks","Mention everyone","","Mute Members","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","View Audit Log","","@everyone","","","","","","","","","","Mod"
"Dimmadome#7777","686774815125798922","Dimmadome","#7777","","<@686774815125798922>","#000000","https://cdn.discordapp.com/avatars/686774815125798922/3783725a5ff849f3a3e00ef8b133ff2c.webp?size=1024","2021-03-04","2020-03-10","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"αζ#6969","258233450203578369","αζ","#6969","","<@258233450203578369>","#000000","https://cdn.discordapp.com/avatars/258233450203578369/a9c3c53903fc87c595bc31209eb80801.webp?size=1024","2021-04-01","2016-12-13","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"earthbound#6343","749379316424376430","earthbound","#6343","","<@749379316424376430>","#000000","https://cdn.discordapp.com/avatars/749379316424376430/c4272ef91de86a3456b17b9e8e39fc66.webp?size=1024","2021-02-14","2020-08-29","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"ClimateX#6382","427971748118659082","ClimateX","#6382","","<@427971748118659082>","#000000","https://cdn.discordapp.com/avatars/427971748118659082/8cd847d1b992828bf585c37678aaaad6.webp?size=1024","2021-04-06","2018-03-26","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"numbersinmotion#0781","488069718461251604","numbersinmotion","#0781","","<@488069718461251604>","#e67e22","https://cdn.discordapp.com/avatars/488069718461251604/9556ca2a50100d0accc561872aa96830.webp?size=1024","2021-02-15","2018-09-08","","Artist","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","Mention everyone","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","Artist","","",""
"KatFeyn#9901","439433001215197185","KatFeyn","#9901","","<@439433001215197185>","#000000","https://cdn.discordapp.com/avatars/439433001215197185/be2d4d3ff428263bd6cae3404402d84b.webp?size=1024","2021-04-23","2018-04-27","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"homomystery#8226","813525615859859456","homomystery","#8226","","<@813525615859859456>","#000000","https://cdn.discordapp.com/avatars/813525615859859456/869a5a5586ea6ab0da17f556537bb5c0.webp?size=1024","2021-02-22","2021-02-22","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"bakor#2429","590034793551364106","bakor","#2429","","<@590034793551364106>","#000000","https://cdn.discordapp.com/avatars/590034793551364106/45b97d323e15447cdce3d509c8282cde.webp?size=1024","2021-02-21","2019-06-17","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"_nemo_#1458","814592727551443014","_nemo_","#1458","","<@814592727551443014>","#000000","https://cdn.discordapp.com/avatars/814592727551443014/506e7e18f6389b6a3b26a75cd91fb152.webp?size=1024","2021-03-26","2021-02-25","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Zeneca_33#5391","99390317416951808","Zeneca_33","#5391","","<@99390317416951808>","#000000","https://cdn.discordapp.com/avatars/99390317416951808/a047a75c7d68fdac5b5224ae2f109ac3.webp?size=1024","2021-03-21","2015-10-02","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Phoenicika#4458","187729446197788672","Phoenicika","#4458","","<@187729446197788672>","#000000","https://cdn.discordapp.com/avatars/187729446197788672/3d6f3836356c8131168bf01ade44795e.webp?size=1024","2021-03-15","2016-06-02","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"prolend#6967","503327334376538112","prolend","#6967","","<@503327334376538112>","#000000","https://cdn.discordapp.com/embed/avatars/2.png","2021-04-05","2018-10-20","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"_pado#2430","813352555971215390","_pado","#2430","","<@813352555971215390>","#000000","https://cdn.discordapp.com/embed/avatars/0.png","2021-02-22","2021-02-22","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"Marko Polo#9178","711931409757110302","Marko Polo","#9178","","<@711931409757110302>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-02-24","2020-05-18","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"SlothBurglar#8952","827666893505822740","SlothBurglar","#8952","","<@827666893505822740>","#000000","https://cdn.discordapp.com/avatars/827666893505822740/5e97a1c97f8a5049bebfb027a5148b6d.webp?size=1024","2021-04-28","2021-04-02","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"scholarlydumbcane#9890","833517955790798860","scholarlydumbcane","#9890","","<@833517955790798860>","#000000","https://cdn.discordapp.com/embed/avatars/0.png","2021-04-19","2021-04-19","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"WesleyPipes#0302","256309817499451392","CreepPorVida","#0302","CreepPorVida","<@!256309817499451392>","#000000","https://cdn.discordapp.com/avatars/256309817499451392/f6f8b5e04094d8074c19e357efb055ba.webp?size=1024","2021-04-28","2016-12-08","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"McNastyFlavor#1641","308666554789396481","McNastyFlavor","#1641","","<@308666554789396481>","#000000","https://cdn.discordapp.com/avatars/308666554789396481/5cdae2b0785cfd92322d90e91765254b.webp?size=1024","2021-04-12","2017-05-01","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"coldeer#7726","775484114735202327","coldeer","#7726","","<@775484114735202327>","#000000","https://cdn.discordapp.com/embed/avatars/1.png","2021-04-11","2020-11-09","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"weston#1683","529847822271643650","weston","#1683","","<@529847822271643650>","#000000","https://cdn.discordapp.com/avatars/529847822271643650/82f8175d2288f63663a5c263e7088972.webp?size=1024","2021-04-29","2019-01-02","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
"1851#1333","754724629553086474","1851","#1333","","<@754724629553086474>","#000000","https://cdn.discordapp.com/embed/avatars/3.png","2021-02-20","2020-09-13","","@everyone","","Add Reactions","","Attach Files","","Change Nickname","Connect to Voice","Create Invites","","Embed Links","External Emojis","","","Manage Emojis","","","","","","","","","","Read Message History","View Channels","Request to Speak","Send Messages","Send TTS Messages","Speak","Video","Use Slash Commands","Use Voice Activity","","","@everyone","","","","","","","","","",""
